Interval=	0.01 s
ExcelDateTime=	4.5855649139942347e+04	07/17/25 15:34:45.691019
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	PushSWE	Flow	EMG	Pressure	Flow BIS	Inspi cyclic	Expi cyclic	L/m -> L/s	VolumeResp
Range=	10.000 V	500.0 mV	100.00 mV	100.00 mV	64.18 L/min	1.1000 	1.1000 	1.07 L/s	1.00 L/s.s
UnitName=	*		*	cmH2O	*	*	*	*	*
TopValue=	*	148.52	*	3523.71	*	*	*	*	*
BottomValue=	*	-163.55	*	-3491.41	*	*	*	*	*
2.58	3.202594	60.82101	0.6374219	33.50277	60.82101	1.469056e-08	1.469056e-08	1.013684	0.08836753
2.59	3.202563	61.75148	0.1163281	34.70255	61.75147	1.469056e-08	1.469056e-08	1.029191	0.09858548
2.6	3.202578	62.55192	0.6510938	35.79797	62.55192	1.469056e-08	1.469056e-08	1.042532	0.1089477
2.61	3.20257	63.29083	0.1170313	36.80253	63.29083	1.469056e-08	1.469056e-08	1.054847	0.1194361
2.62	3.202492	64.00769	0.638125	37.73484	64.00769	1.469056e-08	1.469056e-08	1.066795	0.1300464
2.63	3.20257	64.71111	0.1098438	38.60461	64.71111	1.469056e-08	1.469056e-08	1.078519	0.1407743
2.64	3.202563	65.40159	0.6336719	39.42904	65.40159	1.469056e-08	1.469056e-08	1.090026	0.151619
2.65	3.202633	66.05875	0.0953125	40.21089	66.05875	1.469056e-08	1.469056e-08	1.100979	0.1625757
2.66	3.202539	66.67236	0.6253906	40.96494	66.67236	1.469056e-08	1.469056e-08	1.111206	0.1736389
2.67	3.202484	67.22572	0.1089062	41.68872	67.22572	1.469056e-08	1.469056e-08	1.120429	0.1847989
2.68	3.202609	67.71804	0.6404687	42.3966	67.71803	1.469056e-08	1.469056e-08	1.128634	0.1960462
2.69	3.202563	68.14924	0.1295313	43.08415	68.14923	1.469056e-08	1.469056e-08	1.135821	0.2073701	#* Dia1 
2.7	3.202492	68.52512	0.6607031	43.76642	68.52512	1.469056e-08	1.469056e-08	1.142085	0.2187612
2.71	3.202516	68.85381	0.1415625	44.4382	68.85381	1.469056e-08	1.469056e-08	1.147563	0.2302108
2.72	3.202563	69.12613	0.6632031	45.11233	69.12613	1.469056e-08	1.469056e-08	1.152102	0.2417105
2.73	3.202563	69.33962	0.1378125	45.78044	69.33962	1.469056e-08	1.469056e-08	1.15566	0.2532508
2.74	3.202586	69.4411	0.6675781	46.44596	69.44109	1.469056e-08	1.469056e-08	1.157352	0.2648178
2.75	3.202578	69.40118	0.1477344	47.09258	69.40118	1.469056e-08	1.469056e-08	1.156686	0.2763906
2.76	3.202594	69.10582	0.6773438	47.70596	69.10582	1.469056e-08	1.469056e-08	1.151764	0.2879361
2.77	3.202555	68.50416	0.1572656	48.259	68.50416	1.469056e-08	1.469056e-08	1.141736	0.2994076
2.78	3.202617	67.43556	0.6777344	48.71674	67.43555	1.469056e-08	1.469056e-08	1.123926	0.3107406
2.79	3.202516	65.86204	0.13375	49.04593	65.86204	1.469056e-08	1.469056e-08	1.097701	0.3218535
2.8	3.202563	63.62031	0.6446094	49.19904	63.62031	1.469056e-08	1.469056e-08	1.060338	0.3326483
2.81	3.202547	60.73346	0.1057812	49.15045	60.73346	1.469056e-08	1.469056e-08	1.012224	0.3430148
2.82	3.202578	57.08148	0.6221094	48.85715	57.08147	1.469056e-08	1.469056e-08	0.9513579	0.3528352
2.83	3.048719	52.77864	0.08664063	48.31832	52.77864	1.469056e-08	1.469056e-08	0.879644	0.3619906
2.84	3.124719	47.76414	0.6026563	47.51155	47.76414	1.469056e-08	1.469056e-08	0.796069	0.3703674
2.85	3.120609	42.23542	0.08164063	46.47067	42.23542	1.469056e-08	1.469056e-08	0.7039237	0.3778631
2.86	3.20232	36.16508	0.6014062	45.19735	36.16508	1.469056e-08	1.469056e-08	0.6027513	0.3843897
2.87	3.202492	29.79185	0.06695312	43.75493	29.79185	1.469056e-08	1.469056e-08	0.4965308	0.3898772
2.88	3.202516	23.07786	0.5940625	42.1564	23.07786	1.469056e-08	1.469056e-08	0.384631	0.3942721
2.89	3.202594	16.25986	0.07203125	40.47681	16.25987	1.469056e-08	1.469056e-08	0.2709978	0.3975379
2.9	3.202539	9.266462	0.5929688	38.72018	9.266462	1.469056e-08	1.469056e-08	0.154441	0.3996514
2.91	3.202523	2.318532	0.07632812	36.95433	2.318532	1.469056e-08	0.02499999	0.0386422	0.4006024	#* EXPI 
2.92	3.202656	-4.672821	0.6091406	35.16121	-4.672821	1.469056e-08	1.469056e-08	-0.07788036	0.4003906
2.93	3.202633	-11.48625	0.09671875	33.39368	-11.48625	1.469056e-08	1.469056e-08	-0.1914374	0.399028
2.94	3.202594	-18.18968	0.631875	31.61501	-18.18968	1.469056e-08	1.469056e-08	-0.3031613	0.3965377
2.95	3.202672	-24.54282	0.1219531	29.86945	-24.54282	1.469056e-08	1.469056e-08	-0.409047	0.3929591
2.96	3.202563	-30.5711	0.6586719	28.11761	-30.5711	1.469056e-08	1.469056e-08	-0.5095182	0.3883472
2.97	3.20268	-36.02575	0.1439844	26.40764	-36.02575	1.469056e-08	1.469056e-08	-0.6004292	0.3827785
2.98	3.202703	-40.91143	0.6645312	24.71274	-40.91143	1.469056e-08	1.469056e-08	-0.6818572	0.3763472
2.99	3.202664	-45.0166	0.1410938	23.09109	-45.0166	1.469056e-08	1.469056e-08	-0.7502767	0.3691676
3	3.202726	-48.37552	0.6513281	21.53141	-48.37552	1.469056e-08	1.469056e-08	-0.8062587	0.3613663
3.01	3.202594	-50.86518	0.130625	20.09567	-50.86518	1.469056e-08	1.469056e-08	-0.847753	0.35308
3.02	3.202656	-52.58727	0.6597656	18.77791	-52.58727	1.469056e-08	1.469056e-08	-0.8764544	0.3444441
3.03	3.202664	-53.5261	0.1442969	17.63002	-53.5261	1.469056e-08	1.469056e-08	-0.8921017	0.3355899
3.04	3.202602	-53.84428	0.6592187	16.6371	-53.84428	1.469056e-08	1.469056e-08	-0.8974046	0.3266332
3.05	3.202703	-53.60604	0.1255469	15.82965	-53.60604	1.469056e-08	1.469056e-08	-0.893434	0.3176733
3.06	3.202742	-52.98777	0.6450781	15.17713	-52.98777	1.469056e-08	1.469056e-08	-0.8831295	0.3087869
3.07	3.202695	-52.08056	0.1161719	14.68727	-52.08057	1.469056e-08	1.469056e-08	-0.8680094	0.3000303
3.08	3.202602	-51.0219	0.6277344	14.31863	-51.0219	1.469056e-08	1.469056e-08	-0.850365	0.291439
3.09	3.20275	-49.88575	0.1067969	14.06432	-49.88575	1.469056e-08	1.469056e-08	-0.8314292	0.283032
3.1	3.202711	-48.7454	0.6269531	13.88339	-48.7454	1.469056e-08	1.469056e-08	-0.8124234	0.2748153
3.11	3.202625	-47.643	0.1076563	13.76525	-47.643	1.469056e-08	1.469056e-08	-0.7940499	0.2667861
3.12	3.202641	-46.59688	0.6321875	13.67909	-46.59689	1.469056e-08	1.469056e-08	-0.7766147	0.2589357
3.13	3.202695	-45.62683	0.1121875	13.61791	-45.62683	1.469056e-08	1.469056e-08	-0.7604472	0.2512536
3.14	3.202672	-44.7227	0.6371094	13.56427	-44.7227	1.469056e-08	1.469056e-08	-0.7453783	0.2437272
3.15	3.202742	-43.89682	0.11625	13.51637	-43.89682	1.469056e-08	1.469056e-08	-0.7316136	0.236345
3.16	3.202656	-43.1318	0.6363281	13.46725	-43.1318	1.469056e-08	1.469056e-08	-0.7188634	0.229095
3.17	3.202641	-42.43826	0.1160938	13.41824	-42.43826	1.469056e-08	1.469056e-08	-0.7073044	0.2219667
3.18	3.202672	-41.79849	0.6286719	13.36781	-41.79849	1.469056e-08	1.469056e-08	-0.6966415	0.2149489
3.19	3.202813	-41.21865	0.1017187	13.31787	-41.21865	1.469056e-08	1.469056e-08	-0.6869775	0.2080329
3.2	3.202617	-40.68008	0.6182813	13.26841	-40.68008	1.469056e-08	1.469056e-08	-0.6780013	0.2012095
3.21	3.202695	-40.18268	0.09648438	13.22054	-40.18268	1.469056e-08	1.469056e-08	-0.6697114	0.1944726
3.22	3.202711	-39.70811	0.6152344	13.17392	-39.70811	1.469056e-08	1.469056e-08	-0.6618018	0.1878161
3.23	3.202656	-39.25354	0.09078125	13.12874	-39.25353	1.469056e-08	1.469056e-08	-0.6542256	0.1812373
3.24	3.202648	-38.80491	0.6192969	13.08411	-38.80491	1.469056e-08	1.469056e-08	-0.6467484	0.1747333
3.25	3.202648	-38.36108	0.09546875	13.03973	-38.36108	1.469056e-08	1.469056e-08	-0.6393513	0.1683039
3.26	3.202703	-37.91462	0.6125	12.99468	-37.91462	1.469056e-08	1.469056e-08	-0.6319102	0.1619483
3.27	3.202656	-37.46787	0.09695312	12.94865	-37.46787	1.469056e-08	1.469056e-08	-0.6244645	0.1556675
3.28	3.202719	-37.01916	0.6164063	12.90107	-37.01917	1.469056e-08	1.469056e-08	-0.6169861	0.149461
3.29	3.202766	-36.57265	0.1017187	12.85181	-36.57265	1.469056e-08	1.469056e-08	-0.6095441	0.1433295
3.3	3.202617	-36.12896	0.6303125	12.8007	-36.12896	1.469056e-08	1.469056e-08	-0.6021492	0.1372719
3.31	3.202695	-35.69104	0.1216406	12.74769	-35.69104	1.469056e-08	1.469056e-08	-0.5948506	0.131288
3.32	3.202625	-35.25897	0.6533594	12.69286	-35.25897	1.469056e-08	1.469056e-08	-0.5876494	0.1253763
3.33	3.202672	-34.83305	0.1434375	12.63615	-34.83305	1.469056e-08	1.469056e-08	-0.5805508	0.1195364
3.34	3.202672	-34.41233	0.66625	12.57782	-34.41233	1.469056e-08	1.469056e-08	-0.5735388	0.1137668
3.35	3.202664	-33.99527	0.1465625	12.51793	-33.99528	1.469056e-08	1.469056e-08	-0.5665879	0.1080672
3.36	3.202648	-33.58136	0.6644531	12.45705	-33.58136	1.469056e-08	1.469056e-08	-0.5596894	0.1024366
3.37	3.202672	-33.16902	0.1342969	12.39555	-33.16902	1.469056e-08	1.469056e-08	-0.5528171	0.09687507
3.38	3.202633	-32.75966	0.6526563	12.33438	-32.75965	1.469056e-08	1.469056e-08	-0.5459943	0.09138178
3.39	3.202563	-32.35269	0.13375	12.27423	-32.35268	1.469056e-08	1.469056e-08	-0.5392114	0.08595678
3.4	3.202602	-31.95149	0.6457812	12.21619	-31.95149	1.469056e-08	1.469056e-08	-0.5325248	0.08059889
3.41	3.202758	-31.55599	0.1300781	12.16088	-31.55599	1.469056e-08	1.469056e-08	-0.5259331	0.07530765
3.42	3.202656	-31.17023	0.6419531	12.10908	-31.17023	1.469056e-08	1.469056e-08	-0.5195038	0.07008128
3.43	3.202648	-30.79309	0.1232813	12.06077	-30.79309	1.469056e-08	1.469056e-08	-0.5132182	0.06491872
3.44	3.202711	-30.42778	0.6247656	12.01602	-30.42778	1.469056e-08	1.469056e-08	-0.5071297	0.05981777
3.45	3.122297	-30.07103	0.09804688	11.97387	-30.07103	1.469056e-08	1.469056e-08	-0.5011839	0.05477719
3.46	3.050125	-29.72493	0.6157031	11.93374	-29.72493	1.469056e-08	1.469056e-08	-0.4954155	0.04979492
3.47	3.125078	-29.38429	0.08875	11.89413	-29.38429	1.469056e-08	1.469056e-08	-0.4897382	0.04487006
3.48	3.202367	-29.05094	0.5992969	11.85447	-29.05094	1.469056e-08	1.469056e-08	-0.4841823	0.04000111
3.49	3.202555	-28.71871	0.09664062	11.81354	-28.71871	1.469056e-08	1.469056e-08	-0.4786451	0.0351878
3.5	3.202531	-28.39038	0.6205469	11.77154	-28.39038	1.469056e-08	1.469056e-08	-0.4731731	0.03042931
3.51	3.202586	-28.06014	0.11625	11.72823	-28.06014	1.469056e-08	1.469056e-08	-0.4676691	0.02572588
3.52	3.202609	-27.73275	0.645625	11.68487	-27.73275	1.469056e-08	1.469056e-08	-0.4622124	0.02107708
3.53	3.20268	-27.40312	0.1230469	11.64217	-27.40313	1.469056e-08	1.469056e-08	-0.4567188	0.0164832
3.54	3.202594	-27.07764	0.63625	11.60199	-27.07764	1.469056e-08	1.469056e-08	-0.451294	0.01194376
3.55	3.202594	-26.75128	0.1182812	11.56535	-26.75128	1.469056e-08	1.469056e-08	-0.4458547	0.00745881
3.56	3.202719	-26.43098	0.6258594	11.53379	-26.43098	1.469056e-08	1.469056e-08	-0.4405163	0.003027598
3.57	3.202726	-26.11065	0.1047656	11.50764	-26.11065	1.469056e-08	1.469056e-08	-0.4351775	-0.001350091
3.58	3.202719	-25.79664	0.6276563	11.48743	-25.79664	1.469056e-08	1.469056e-08	-0.4299439	-0.005675069
3.59	3.20268	-25.48123	0.1175781	11.47223	-25.48123	1.469056e-08	1.469056e-08	-0.4246871	-0.009947487
3.6	3.202648	-25.17006	0.6423438	11.46143	-25.17006	1.469056e-08	1.469056e-08	-0.4195009	-0.01416783
3.61	3.202656	-24.85465	0.1278125	11.4531	-24.85465	1.469056e-08	1.469056e-08	-0.4142442	-0.01833587
3.62	3.202602	-24.54111	0.6335938	11.44612	-24.54111	1.469056e-08	1.469056e-08	-0.4090185	-0.0224516
3.63	3.202625	-24.22192	0.113125	11.43836	-24.22192	1.469056e-08	1.469056e-08	-0.4036986	-0.0265145
3.64	3.202625	-23.90492	0.6310156	11.42898	-23.90492	1.469056e-08	1.469056e-08	-0.3984153	-0.03052446
3.65	3.202703	-23.58498	0.1072656	11.41643	-23.58498	1.469056e-08	1.469056e-08	-0.3930831	-0.03448122
3.66	3.202672	-23.27234	0.628125	11.40073	-23.27234	1.469056e-08	1.469056e-08	-0.3878724	-0.03838531
3.67	3.202656	-22.96418	0.1189844	11.38129	-22.96418	1.469056e-08	1.469056e-08	-0.3827363	-0.04223753
3.68	3.202656	-22.67193	0.6344531	11.359	-22.67193	1.469056e-08	1.469056e-08	-0.3778654	-0.04603976
3.69	3.20275	-22.39303	0.1325	11.33408	-22.39303	1.469056e-08	1.469056e-08	-0.3732172	-0.0497943
3.7	3.202617	-22.13756	0.6521875	11.30794	-22.13756	1.469056e-08	1.469056e-08	-0.3689593	-0.05350438
3.71	3.202656	-21.9006	0.1354687	11.28122	-21.9006	1.469056e-08	1.469056e-08	-0.36501	-0.0571734
3.72	3.20268	-21.68873	0.644375	11.25542	-21.68873	1.469056e-08	1.469056e-08	-0.3614788	-0.06080513
3.73	3.202664	-21.49346	0.1253125	11.23112	-21.49346	1.469056e-08	1.469056e-08	-0.3582243	-0.06440297
3.74	3.202711	-21.31758	0.6475781	11.20959	-21.31758	1.469056e-08	1.469056e-08	-0.355293	-0.06797001
3.75	3.202648	-21.15001	0.1276562	11.19099	-21.15001	1.469056e-08	1.469056e-08	-0.3525001	-0.0715085
3.76	3.20268	-20.99145	0.6364844	11.17605	-20.99145	1.469056e-08	1.469056e-08	-0.3498574	-0.07501991
3.77	3.202703	-20.83108	0.1211719	11.16432	-20.83108	1.469056e-08	1.469056e-08	-0.3471846	-0.07850481
3.78	3.20268	-20.6704	0.6379687	11.1559	-20.6704	1.469056e-08	1.469056e-08	-0.3445067	-0.08196299
3.79	3.202625	-20.50178	0.1228125	11.14966	-20.50178	1.469056e-08	1.469056e-08	-0.3416964	-0.08539375
3.8	3.202648	-20.32945	0.6289062	11.14511	-20.32945	1.469056e-08	1.469056e-08	-0.3388242	-0.08879606
3.81	3.202695	-20.14989	0.12	11.14066	-20.14989	1.469056e-08	1.469056e-08	-0.3358315	-0.09216903
3.82	3.202648	-19.96995	0.6194531	11.13555	-19.96995	1.469056e-08	1.469056e-08	-0.3328324	-0.09551198
3.83	3.202594	-19.78872	0.1139063	11.1283	-19.78872	1.469056e-08	1.469056e-08	-0.329812	-0.0988248
3.84	3.202664	-19.61364	0.6249219	11.11839	-19.61364	1.469056e-08	1.469056e-08	-0.3268941	-0.1021079
3.85	3.202695	-19.44351	0.0996875	11.10502	-19.44351	1.469056e-08	1.469056e-08	-0.3240584	-0.1053622
3.86	3.202797	-19.28384	0.6123437	11.08842	-19.28384	1.469056e-08	1.469056e-08	-0.3213974	-0.108589
3.87	3.202695	-19.13078	0.09976562	11.0688	-19.13078	1.469056e-08	1.469056e-08	-0.3188463	-0.1117898
3.88	3.202648	-18.98655	0.6245313	11.04726	-18.98655	1.469056e-08	1.469056e-08	-0.3164425	-0.1149658
3.89	3.202695	-18.84418	0.1123438	11.02479	-18.84418	1.469056e-08	1.469056e-08	-0.3140697	-0.1181181
3.9	3.202633	-18.70306	0.6363281	11.00294	-18.70306	1.469056e-08	1.469056e-08	-0.3117177	-0.1212468
3.91	3.202703	-18.55482	0.12625	10.98276	-18.55482	1.469056e-08	1.469056e-08	-0.309247	-0.1243514
3.92	3.202555	-18.39808	0.6303906	10.96555	-18.39808	1.469056e-08	1.469056e-08	-0.3066346	-0.1274306
3.93	3.202578	-18.2258	0.1213281	10.95162	-18.2258	1.469056e-08	1.469056e-08	-0.3037633	-0.1304825
3.94	3.202726	-18.03817	0.6255469	10.9414	-18.03817	1.469056e-08	1.469056e-08	-0.3006362	-0.1335043
3.95	3.202687	-17.83164	0.1177344	10.9342	-17.83164	1.469056e-08	1.469056e-08	-0.297194	-0.1364934
3.96	3.202648	-17.60957	0.6346094	10.92948	-17.60957	1.469056e-08	1.469056e-08	-0.2934927	-0.1394465
3.97	3.202586	-17.3725	0.12875	10.92589	-17.3725	1.469056e-08	1.469056e-08	-0.2895417	-0.1423614
3.98	3.202672	-17.12692	0.6484375	10.92245	-17.12692	1.469056e-08	1.469056e-08	-0.2854487	-0.1452359
3.99	3.202633	-16.87607	0.1311719	10.91787	-16.87607	1.469056e-08	1.469056e-08	-0.2812678	-0.148069
4	3.202609	-16.62778	0.6445312	10.9114	-16.62778	1.469056e-08	1.469056e-08	-0.2771296	-0.1508604
4.01	3.202664	-16.38543	0.1285938	10.90247	-16.38542	1.469056e-08	1.469056e-08	-0.2730904	-0.1536109
4.02	3.202656	-16.15595	0.6298438	10.89111	-16.15595	1.469056e-08	1.469056e-08	-0.2692658	-0.1563219
4.03	3.202602	-15.94062	0.1161719	10.87765	-15.94062	1.469056e-08	1.469056e-08	-0.265677	-0.158996
4.04	3.202633	-15.74378	0.6214063	10.86282	-15.74378	1.469056e-08	1.469056e-08	-0.2623963	-0.1616357
4.05	3.202586	-15.56373	0.11125	10.8475	-15.56373	1.469056e-08	1.469056e-08	-0.2593955	-0.1642441
4.06	3.202711	-15.40184	0.6250781	10.83269	-15.40184	1.469056e-08	1.469056e-08	-0.2566973	-0.1668239
4.07	3.12518	-15.25422	0.1199219	10.81916	-15.25422	1.469056e-08	1.469056e-08	-0.254237	-0.1693781
4.08	3.1235	-15.12002	0.6438281	10.80768	-15.12002	1.469056e-08	1.469056e-08	-0.2520004	-0.1719088
4.09	3.053883	-14.99464	0.128125	10.79855	-14.99464	1.469056e-08	1.469056e-08	-0.2499106	-0.1744181
4.1	3.202117	-14.87609	0.6380469	10.79208	-14.87609	1.469056e-08	1.469056e-08	-0.2479348	-0.1769069
4.11	3.202523	-14.76037	0.1207031	10.78804	-14.76037	1.469056e-08	1.469056e-08	-0.2460062	-0.1793764
4.12	3.202633	-14.64534	0.6263281	10.78631	-14.64534	1.469056e-08	1.469056e-08	-0.244089	-0.1818266
4.13	3.202625	-14.52841	0.1102344	10.78636	-14.52841	1.469056e-08	1.469056e-08	-0.2421401	-0.1842576
4.14	3.202648	-14.408	0.6214063	10.78786	-14.408	1.469056e-08	1.469056e-08	-0.2401333	-0.1866687
4.15	3.202578	-14.28325	0.1177344	10.79023	-14.28325	1.469056e-08	1.469056e-08	-0.2380542	-0.1890595
4.16	3.202633	-14.15377	0.6349219	10.79306	-14.15377	1.469056e-08	1.469056e-08	-0.2358962	-0.191429
4.17	3.202625	-14.02061	0.1323437	10.7959	-14.02061	1.469056e-08	1.469056e-08	-0.2336768	-0.1937767
4.18	3.202695	-13.88507	0.6309375	10.79838	-13.88507	1.469056e-08	1.469056e-08	-0.2314179	-0.1961019
4.19	3.202633	-13.74997	0.1199219	10.80024	-13.74997	1.469056e-08	1.469056e-08	-0.2291661	-0.1984045
4.2	3.202695	-13.61796	0.6228125	10.80127	-13.61796	1.469056e-08	1.469056e-08	-0.2269661	-0.2006848
4.21	3.202664	-13.49248	0.1046875	10.80143	-13.49248	1.469056e-08	1.469056e-08	-0.2248747	-0.2029437
4.22	3.202687	-13.37594	0.6089844	10.80073	-13.37594	1.469056e-08	1.469056e-08	-0.2229323	-0.2051823
4.23	3.202641	-13.27054	0.1021094	10.79935	-13.27054	1.469056e-08	1.469056e-08	-0.2211757	-0.2074025
4.24	3.202594	-13.17641	0.6150781	10.79744	-13.17641	1.469056e-08	1.469056e-08	-0.2196068	-0.209606
4.25	3.202726	-13.09311	0.11125	10.79527	-13.09311	1.469056e-08	1.469056e-08	-0.2182185	-0.2117949
4.26	3.202703	-13.01736	0.6229688	10.79289	-13.01736	1.469056e-08	1.469056e-08	-0.216956	-0.2139705
4.27	3.20257	-12.94627	0.1248438	10.79038	-12.94627	1.469056e-08	1.469056e-08	-0.2157711	-0.216134
4.28	3.202664	-12.87426	0.6332031	10.78746	-12.87426	1.469056e-08	1.469056e-08	-0.2145709	-0.2182855
4.29	3.202664	-12.79816	0.1194531	10.7839	-12.79816	1.469056e-08	1.469056e-08	-0.2133026	-0.2204248
4.3	3.202664	-12.71315	0.6286719	10.77901	-12.71315	1.469056e-08	1.469056e-08	-0.2118859	-0.2225507
4.31	3.202641	-12.61875	0.1189062	10.77241	-12.61875	1.469056e-08	1.469056e-08	-0.2103124	-0.2246617
4.32	3.202602	-12.51385	0.6357031	10.76335	-12.51385	1.469056e-08	1.469056e-08	-0.2085641	-0.2267559
4.33	3.202695	-12.40217	0.133125	10.75173	-12.40217	1.469056e-08	1.469056e-08	-0.2067028	-0.2288321
4.34	3.202641	-12.28698	0.6534375	10.73732	-12.28698	1.469056e-08	1.469056e-08	-0.2047831	-0.2308893
4.35	3.202656	-12.17495	0.1517969	10.72066	-12.17495	1.469056e-08	1.469056e-08	-0.2029159	-0.2329275
4.36	3.202695	-12.07139	0.6558594	10.70237	-12.07139	1.469056e-08	1.469056e-08	-0.2011899	-0.2349476
4.37	3.202742	-11.98255	0.1426563	10.68367	-11.98255	1.469056e-08	1.469056e-08	-0.1997091	-0.2369517
4.38	3.202641	-11.9121	0.6454688	10.66575	-11.9121	1.469056e-08	1.469056e-08	-0.1985351	-0.2389425
4.39	3.202672	-11.86273	0.1317969	10.65001	-11.86273	1.469056e-08	1.469056e-08	-0.1977122	-0.2409234
4.4	3.202641	-11.83407	0.6263281	10.63752	-11.83407	1.469056e-08	1.469056e-08	-0.1972345	-0.2428977
4.41	3.202641	-11.82439	0.1215625	10.62908	-11.82439	1.469056e-08	1.469056e-08	-0.1970732	-0.244869
4.42	3.202672	-11.82968	0.6229688	10.62495	-11.82968	1.469056e-08	1.469056e-08	-0.1971614	-0.24684
4.43	3.202687	-11.84569	0.1189062	10.62491	-11.84569	1.469056e-08	1.469056e-08	-0.1974281	-0.2488129
4.44	3.202695	-11.86756	0.6239844	10.62818	-11.86756	1.469056e-08	1.469056e-08	-0.1977926	-0.250789
4.45	3.202641	-11.89159	0.1173437	10.63374	-11.89159	1.469056e-08	1.469056e-08	-0.1981932	-0.252769
4.46	3.202664	-11.91506	0.6257031	10.64021	-11.91506	1.469056e-08	1.469056e-08	-0.1985843	-0.2547529
4.47	3.202672	-11.93673	0.1096094	10.64645	-11.93673	1.469056e-08	1.469056e-08	-0.1989455	-0.2567406
4.48	3.202711	-11.9569	0.6058594	10.65139	-11.9569	1.469056e-08	1.469056e-08	-0.1992817	-0.2587319
4.49	3.202687	-11.97642	0.09640625	10.65446	-11.97642	1.469056e-08	1.469056e-08	-0.1996069	-0.2607263
4.5	3.202672	-11.99704	0.5992969	10.65542	-11.99704	1.469056e-08	1.469056e-08	-0.1999506	-0.2627241
4.51	3.202664	-12.01972	0.105625	10.65454	-12.01972	1.469056e-08	1.469056e-08	-0.2003286	-0.2647255
4.52	3.202711	-12.04529	0.6195313	10.65222	-12.04529	1.469056e-08	1.469056e-08	-0.2007548	-0.266731
4.53	3.202633	-12.07285	0.1146094	10.64912	-12.07285	1.469056e-08	1.469056e-08	-0.2012141	-0.2687409
4.54	3.202703	-12.10103	0.6304688	10.64556	-12.10103	1.469056e-08	1.469056e-08	-0.2016838	-0.2707554
4.55	3.202617	-12.1264	0.1264844	10.64197	-12.1264	1.469056e-08	1.469056e-08	-0.2021066	-0.2727745
4.56	3.202726	-12.14599	0.6255469	10.63795	-12.14599	1.469056e-08	1.469056e-08	-0.2024331	-0.2747973
4.57	3.202672	-12.15536	0.1253125	10.63336	-12.15536	1.469056e-08	1.469056e-08	-0.2025893	-0.2768226
4.58	3.202609	-12.15306	0.6278906	10.62697	-12.15306	1.469056e-08	1.469056e-08	-0.202551	-0.2788485
4.59	3.202672	-12.13945	0.125	10.61819	-12.13945	1.469056e-08	1.469056e-08	-0.2023242	-0.280873
4.6	3.202648	-12.12031	0.6325	10.60518	-12.12031	1.469056e-08	1.469056e-08	-0.2020052	-0.2828946
4.61	3.202664	-12.10808	0.128125	10.58677	-12.10808	1.469056e-08	1.469056e-08	-0.2018014	-0.2849134
4.62	3.20268	-12.11347	0.6277344	10.56091	-12.11347	1.469056e-08	1.469056e-08	-0.2018911	-0.2869315
4.63	3.202648	-12.15492	0.1290625	10.52581	-12.15492	1.469056e-08	1.469056e-08	-0.2025821	-0.2889534
4.64	3.202641	-12.22753	0.6341406	10.48081	-12.22753	1.469056e-08	1.469056e-08	-0.2037922	-0.2909851
4.65	3.202719	-12.3324	0.1295313	10.42503	-12.3324	1.469056e-08	1.469056e-08	-0.20554	-0.2930315
4.66	3.202664	-12.41764	0.6326562	10.36305	-12.41764	1.469056e-08	1.469056e-08	-0.2069606	-0.2950951
4.67	3.202602	-12.43804	0.1223438	10.29886	-12.43804	1.469056e-08	1.469056e-08	-0.2073007	-0.2971676
4.68	3.202703	-12.27464	0.6300781	10.24748	-12.27464	1.469056e-08	1.469056e-08	-0.2045773	-0.2992305
4.69	3.074969	-11.82721	0.1284375	10.22252	-11.82721	1.469056e-08	1.469056e-08	-0.1971202	-0.3012424
4.7	3.125266	-10.92832	0.6377344	10.25239	-10.92832	1.469056e-08	1.469056e-08	-0.1821387	-0.3031448
4.71	3.124625	-9.4584	0.1389063	10.36141	-9.4584	1.469056e-08	1.469056e-08	-0.15764	-0.3048487
4.72	3.201555	-7.265728	0.6373437	10.58763	-7.265728	1.469056e-08	1.469056e-08	-0.1210955	-0.3062495
4.73	3.202555	-4.284268	0.1192969	10.95963	-4.284268	1.469056e-08	1.469056e-08	-0.07140446	-0.3072161
4.74	3.202539	-0.4571476	0.6214063	11.51338	-0.4571477	0.02499999	1.469056e-08	-0.007619129	-0.1922476	#* INSPI 
4.75	3.202492	4.158885	0.1228125	12.26837	4.158884	1.469056e-08	1.469056e-08	0.06931474	0.0003418761
4.76	3.202516	9.483036	0.6146094	13.24336	9.483036	1.469056e-08	1.469056e-08	0.1580506	0.001480015
4.77	3.202609	15.31844	0.1153906	14.435	15.31844	1.469056e-08	1.469056e-08	0.2553073	0.003554181
4.78	3.202617	21.47667	0.6040625	15.83516	21.47667	1.469056e-08	1.469056e-08	0.3579445	0.006629629
4.79	3.202602	27.67573	0.1090625	17.41197	27.67573	1.469056e-08	1.469056e-08	0.4612621	0.01074047
4.8	3.202508	33.71215	0.61625	19.13313	33.71215	1.469056e-08	1.469056e-08	0.5618691	0.01587195
4.81	3.202539	39.31769	0.1184375	20.94514	39.31769	1.469056e-08	1.469056e-08	0.6552948	0.0219773
4.82	3.202578	44.37444	0.6199219	22.80622	44.37444	1.469056e-08	1.469056e-08	0.739574	0.02897026
4.83	3.202625	48.71239	0.111875	24.65726	48.71239	1.469056e-08	1.469056e-08	0.8118731	0.0367474
